Time,Balance,Product,Value,Unit
April 2021,Final Consumption (Calculated),Electricity,281867.2884,GWh
March 2021,Net Electricity Production,Electricity,315989.1834,GWh
March 2021,Net Electricity Production,Nuclear,63677.0556,GWh
March 2021,Net Electricity Production,Total Combustible Fuels,177347.7181,GWh
March 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",64945.7961,GWh
March 2021,Net Electricity Production,Oil and Petroleum Products,2749.822,GWh
March 2021,Net Electricity Production,Natural Gas,103982.6961,GWh
March 2021,Net Electricity Production,Combustible Renewables,4897.8521,GWh
March 2021,Net Electricity Production,Other Combustible Non-Renewables,771.5517,GWh
March 2021,Net Electricity Production,Hydro,21644.5928,GWh
March 2021,Net Electricity Production,Wind,39627.0266,GWh
